Song_ID,Tonic,Chords
169,Bb,"I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:1 Db,V:hdim7 Bb,IV:min7 Eb,II:9(#11),bII:maj7 F,bVI:maj9,bII:7(#11),bVI:maj9,bII:7(#11),V:hdim7,V:hdim7,I:7(#9),I:7(#9),V:hdim7 Bb,IV:min7 Eb,II:9(#11),bII:maj7 F,bVI:maj9,bII:7(#11),bVI:maj9,bII:7(#11),V:hdim7,I:7(#9),I:min7,I:min7,I:min7,I:min7,IV:7 D,bIII:7 C,V:9,I:7 Bb,IV:maj Bb,IV:maj Bb,IV:maj Bb,IV:maj,V:hdim7 Bb,IV:min7 Eb,II:9(#11),bII:maj7 F,bVI:maj9,bII:7(#11),bVI:maj9,bII:7(#11),V:hdim7,I:7(#9),I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,"
170,G,"I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,IV:maj,IV:min7,I:maj,I:7,IV:maj,IV:min7,II:maj,V:7,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,IV:maj,IV:min7,I:maj,I:7,IV:maj,IV:min7,II:maj,V:7,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,VI:min,VI:min,IV:maj,IV:maj,V:maj,V:maj,"
171,G,"I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,bVI:maj,bVI:maj,bVII:maj,bVII:maj,bVI:maj,bVI:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,bVI:maj,bVI:maj,bVII:maj,bVII:maj,bVI:maj,bVI:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:min,I:min,IV:maj,IV:maj,I:maj,I:maj,bIII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:min7,I:min7,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVII:maj,bVI:maj,bVI:maj,bVII:maj,bVII:maj,bVI:maj,bVI:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,"
172,D,"I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,I:5,bVI:5,bVI:5,I:5,I:5,bVI:5,bVI:5,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,V:maj,IV:maj,I:5,I:5,I:5,I:5,bVI:5,bVI:5,I:5,I:5,bVI:5,bVI:5,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,V:maj,IV:maj,I:5,I:5,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,II:min,V:maj,I:5,I:5,bVI:5,bVI:5,I:5,I:5,bVI:5,bVI:5,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,V:maj,IV:maj,I:5,I:7(#9),IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,V:maj,IV:maj,I:maj,I:maj,"
173,F,"I:min,I:min,I:min,I:min,I:1,bIII:1,IV:1,V:1,I:min,bIII:maj,IV:maj,bVI:maj,I:min,bIII:maj,IV:maj,V:maj,I:min,V:min,I:min,IV:maj,I:min Ab,IV:maj,I:min,I:min C,I:min,bIII:maj,IV:maj,bVI:maj,I:min,bIII:maj,IV:maj,V:maj,I:min,V:min,I:min,IV:maj,I:min Ab,IV:maj,I:min,I:min,bVII:maj,bVII:maj,bIII:maj,bIII:maj,IV:maj,IV:maj,V:maj,V:maj,I:min,bIII:maj,IV:maj,bVI:maj,I:min,bIII:maj,IV:maj,V:maj,I:min,V:min,I:min,IV:maj,I:min Ab,IV:maj,I:min Ab,IV:maj,I:min Ab,IV:maj,I:min Ab,IV:maj,I:min,"
174,Ab,"I:maj Eb,IV:maj(9),I:maj Eb,IV:maj(9),I:maj Eb,IV:maj(9),VI:min7 C,IV:maj Eb,I:maj Eb,IV:maj(9),VI:min7 C,IV:maj Eb,IV:maj Eb,III:min,IV:maj Eb,III:min,IV:maj Eb,III:min,II:min,V:maj,V:maj,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,V:maj,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Eb,IV:maj(9),VI:min7 C,IV:maj Eb,I:maj Eb,IV:maj(9),VI:min7 C,IV:maj Eb,IV:maj Eb,III:min,IV:maj Eb,III:min,IV:maj Eb,III:min,II:min,V:maj,V:maj,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,V:maj,V:maj,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Eb,IV:maj(9),VI:min7 C,IV:maj Eb,VI:min7 C,IV:maj Eb,II:min,V:maj,V:maj,V:maj,V:maj,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,V:maj,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,IV:maj Eb,I:maj Bb,V:maj,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Db,II:min Eb,I:maj Db,IV:maj Eb,"
175,D,"V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,I:maj(#9),I:maj(#9),bVII:maj,V:maj(#9),I:maj(#9),I:maj(#9),bVII:maj,V:maj(#9),VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,"
176,D,"II:min,II:min,II:min,II:min,II:min,II:min,I:maj7,I:maj7,II:min,II:min,I:maj7,I:maj7,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,VI:min,VI:min,II:min,II:min,I:maj7,I:maj7,II:min,II:min,I:maj7,I:maj7,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,VI:min,VI:min,bVI:maj F,bII:maj Bb,bVI:maj F,bII:maj Bb,bVI:maj F,bII:maj Bb,bVI:maj F,IV:maj,V:maj,V:maj,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,VI:min,VI:min,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,VI:min,VI:min,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,I:maj7,I:maj7,II:min,V:sus4(b7,VI:min,VI:min,"
177,D,"I:min,I:min,I:min,I:min,I:min,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,IV:sus4(b7,II:maj,IV:sus4(b7,II:maj,V:sus4(b7,V:sus4(b7,VI:maj,VI:maj,I:min,I:min,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,IV:sus4(b7,II:maj,IV:sus4(b7,II:maj,V:sus4(b7,V:sus4(b7,VI:maj,VI:maj,I:min,I:min,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min,I:min,I:min,I:min7,I:min7,"
178,E,"I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,"
179,Bb,"I:maj,I:maj,II:maj,II:maj,I:maj,I:maj,II:maj,II:maj,I:maj,VI:min,IV:maj,II:7,I:maj,VI:min,IV:maj,II:7,I:maj,I:maj,II:maj,II:maj,I:maj,I:maj,II:maj,II:maj,I:maj,VI:min,IV:maj,II:7,I:maj,VI:min,IV:maj,II:7,IV:maj,VI:maj,II:maj,VI:maj,II:maj,VI:maj,II:maj,V:maj,V:maj,I:maj,I:maj,II:maj,II:maj,I:maj,I:maj,II:maj,II:maj,I:maj,VI:min,IV:maj,II:7,I:maj,VI:min,IV:maj,II:7,IV:maj,VI:maj,II:maj,VI:maj,II:maj,VI:maj,II:maj,V:maj,V:maj,I:maj,I:maj,II:maj,II:maj,I:maj,I:maj,II:maj,II:maj,I:maj,VI:min,IV:maj,II:7,I:maj,VI:min,IV:maj,II:7,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,VII:maj,VII:maj,III:maj,III:maj,"
180,Ab,"I:maj,VI:min7,III:min7,bVII:maj6(9),I:maj7,VI:min7,III:min7,III:min7,VI:min,III:min,IV:maj7,V:maj,V:sus4 Eb,I:maj7,VI:min7,III:min7,III:min7,VI:min,III:min,IV:maj7,V:maj,V:sus4 Eb,VI:min F,IV:maj7 Eb,I:maj Db,I:maj7,III:min7,VI:min7,IV:maj Eb,I:maj,III:min7,VI:min7,bVII:maj7,V:sus4(b7,V:7,I:maj7,VI:min7,III:min7,III:min7,VI:min,III:min,IV:maj7,V:maj,VI:min F,IV:maj7,II:min7 Eb,I:maj,I:maj,III:min7,VI:min7,IV:maj Eb,I:maj,III:min7,VI:min7,bVII:maj7,V:sus4(b7,V:7,I:maj7,VI:min7,III:min7,III:min7,VI:min,III:min,IV:maj7,V:maj,VI:min F,IV:maj7,II:min7 Eb,I:maj,VI:min7,III:min7,V:maj Eb,I:maj,VI:min7,III:min7,V:maj Eb,I:maj,VI:min7,III:min7,V:maj Eb,I:maj,VI:min7,III:min7,V:maj Eb,"
181,G,"I:maj,VI:min,IV:maj,V:7,I:maj,I:maj,VI:min7,VI:min7,IV:maj,IV:maj,bVI:maj,V:7,IV:maj,II:7,I:maj,bVI:maj,I:maj,IV:maj D,I:maj,I:maj,VI:min7,VI:min7,IV:maj,IV:maj,bVI:maj,V:7,IV:maj,II:7,I:maj,bVI:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,VI:min,VI:min,IV:min,V:maj,I:maj,I:maj,VI:min7,VI:min7,IV:maj,IV:maj,bVI:maj,V:7,IV:maj,II:7,I:maj,bVI:maj,I:maj,I:maj,VI:min7,VI:min7,IV:maj,IV:maj,V:7,V:7,IV:maj,II:7,I:maj,bVI:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,VI:min,VI:min,IV:min,V:maj,bII:maj,bII:maj,bVII:min7,bVII:min7,#IV:maj,#IV:maj,VI:maj,bVI:7,#IV:maj,bIII:7,bII:maj,VI:maj,bII:maj,VI:maj,bII:maj,VI:maj,bII:maj,VI:maj,bII:maj,VI:maj Eb,bII:maj,VI:maj,"
182,D,"I:maj G,V:maj,I:maj G,V:maj,I:maj,V:maj,IV:maj6,I:maj,I:maj,V:maj,IV:maj6,I:maj,V:sus4 A,IV:maj D,V:maj,IV:maj D,IV:maj D,IV:maj D,V:maj,I:maj G,V:maj G,I:maj G,V:maj G,I:maj,V:sus4 A,IV:maj,I:maj,I:maj,V:sus4 A,IV:maj,I:maj,V:maj,IV:maj D,V:maj,IV:maj D,IV:maj D,IV:maj D,V:maj,I:maj G,I:maj,V:maj,IV:maj D,V:maj,IV:maj D,IV:maj,V:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,IV:maj,V:sus4,V:maj,I:maj G,I:maj,V:maj,IV:maj D,V:maj,IV:maj D,IV:maj,V:sus4 A,IV:maj,V:maj,IV:maj,V:maj,I:maj G,V:maj G,I:maj G,V:maj G,I:maj G,V:maj G,IV:maj,I:maj,"
183,B,"I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,#IV:1 E,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,#IV:1 E,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,IV:min,IV:min,IV:min,IV:min,I:min,I:min,I:min,I:min,#IV:1 E,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,IV:min,IV:min,IV:min,IV:min,I:min,I:min,I:min,I:min,I:1 A,IV:1 D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,IV:min,IV:min,IV:min,IV:min,I:min,I:min,I:min,I:min,I:1 A,IV:1 D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,IV:min,IV:min,IV:min,IV:min,I:min,I:min,I:min,I:min,I:1 A,IV:1 D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,#IV:1 E,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,"
184,B,"I:maj G#,I:maj,I:maj,I:maj A,I:maj G#,I:maj A,I:maj,I:maj,I:maj,I:maj A,I:maj G#,I:maj A,I:maj,I:maj,IV:sus4 F#,I:maj,I:maj,I:maj A,I:maj G#,I:maj A,I:maj A,I:maj A,I:maj A,I:maj A,I:maj A,"
185,A,"I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj D,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj D,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj D,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,IV:maj,I:maj,I:maj,"
186,F,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min7,VI:min7,IV:maj,IV:maj,V:maj,V:maj,VI:min7 C,IV:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,II:min,II:min,III:min7,III:min7,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min7,VI:min7,IV:maj,IV:maj,V:maj,V:maj,VI:min7 C,IV:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,II:min,II:min,III:min7,III:min7,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,IV:maj7,V:maj,II:maj,II:maj,IV:maj,IV:maj,V:maj,V:maj,IV:maj7,V:maj,VI:min,VI:min,VI:min,VI:min,V:maj,IV:maj,V:maj,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,IV:maj7,V:maj,VI:min,VI:min,VI:min,VI:min,V:maj,IV:maj,V:maj,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min7,VI:min7,IV:maj,IV:maj,V:maj,V:maj,VI:min7 C,IV:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,II:min,II:min,III:min7,III:min7,III:min7,III:min7,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,III:min7 Bb,VI:min,VI:min,"
187,B,"I:maj,I:maj,I:7,IV:maj,IV:maj,IV:maj,IV:maj,I:maj B,IV:maj B,I:maj B,IV:maj B,I:maj,I:7,IV:maj,IV:maj,IV:maj,IV:maj,I:maj B,IV:maj B,I:maj B,IV:maj B,I:maj,I:7,IV:maj,I:maj,I:maj,I:7,IV:maj C#,IV:maj,IV:maj,IV:maj,I:maj B,IV:maj B,I:maj B,IV:maj B,I:maj,I:7,IV:maj,I:maj,I:7,IV:maj,I:maj,I:7,IV:maj,"
188,C,"I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,VI:min,IV:maj,V:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,VI:min,IV:maj,V:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,VI:min,IV:maj,V:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,V:7,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,VI:min,IV:maj,V:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,V:7,I:maj,I:maj,VI:min,IV:maj,V:maj,I:maj,V:7,V:7,I:maj,I:maj,V:7,V:7,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),II:min,I:maj(9),"
189,D,"V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:1,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,V:min7,I:maj(#9),I:maj(#9),bVII:maj,V:maj(#9),I:maj(#9),I:maj(#9),bVII:maj,V:maj(#9),VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,VI:min,VI:min,IV:maj,IV:maj,IV:maj,IV:maj,I:min7,I:min7,I:min7,I:min7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,I:maj,I:maj,VI:min,VI:min,V:maj,V:maj,IV:maj,IV:maj,IV:maj,IV:maj,VI:min,VI:min,bVII:maj,VI:min,I:maj,I:maj,"
190,Bb,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:7,IV:7,IV:7,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,"
191,B,"I:min,bVI:maj6,bVII:maj(9),I:min,bVI:maj6,bVII:maj(9),bVII:maj(9),I:min,bVI:maj A,I:min,bVI:maj A,IV:min9,I:min(11),bVI:maj A,I:min,bVI:maj A,IV:min9,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min,bVI:maj A,I:min,bVI:maj A,IV:min9,I:min(11),bVI:maj A,I:min,bVI:maj A,IV:min9,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,IV:min9,bIII:maj,bVI:maj,bVII:maj,IV:min9,bIII:maj,bVI:maj,bVII:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,I:min7,bVI:maj,bVII:maj,"
