Song_ID,Tonic,Chords
99,Db,"Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:maj,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:maj,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Gb:maj,Db:maj,Db:maj,Gb:maj,Gb:maj,Gb:min,Gb:min,Db:maj,Db:maj,Db:7,Db:7,Gb:maj,Gb:maj,Gb:min,Gb:min,Ab:7,Ab:7,Ab:7(#9),Ab:7(#9),Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj,Db:maj,Bb:min,Gb:min,Ab:maj6(b7) Ab:7,Db:maj7,Ab:7(b9),Db:maj13,Db:maj13,"
100,E,"E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,D:maj,B:min,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,D:maj,E:maj,E:maj F#:min7 E:maj,C:maj,"
101,E,"E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,B:maj,C:maj B:maj,E:maj,E:maj,"
102,A,"A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj,"
103,G,"G:maj,G:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:maj,C:maj,G:maj,G:maj,D:maj,C:maj,G:maj,G:maj,"
104,G,"G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,C:maj,C:maj,C:maj,C:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,C:maj,C:maj,C:maj,C:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,C:maj,C:maj,C:maj,C:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,D:7,D:7,D:7,D:7,G:maj,G:maj,"
105,C,"E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,E:1,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,D:min F:maj,C:maj,C:maj D:maj,F:maj C:maj,D:maj F:maj,C:maj,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,D:maj F:maj,C:maj,C:maj D:maj,F:maj C:maj,D:maj F:maj,C:maj,F:min,E:min,F:maj,G:maj,G:maj,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,D:maj F:maj,C:maj,C:maj D:maj,F:maj C:maj,D:maj F:maj,C:maj,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,D:maj F:maj,C:maj,C:maj D:maj,F:maj C:maj,D:maj F:maj,C:maj,F:min,E:min,F:maj,G:maj,G:maj,C:maj E:min,A:min7 E:min,C:maj E:min,A:min7 E:min,D:maj F:maj,C:maj,C:maj D:maj,"
106,G,"G:maj,G:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,D:7,D:7,G:7,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,C:maj,D:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,D:7,D:7,G:7,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,G:7,G:7,C:maj,C:maj,G:maj,G:7,C:maj,C:maj,B:7,B:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,E:min,E:min,C:maj,C:maj,D:7,D:7,G:maj,G:maj,D:7,D:7,G:7,G:7,C:maj,C:maj,G:maj,G:maj,D:7,D:7,G:maj,G:maj,C:maj,D:7,G:maj,G:maj,C:maj,D:7,"
107,B,"B:min,B:min,B:5,B:5,B:5,B:5,B:min,B:min,E:min,E:min,B:min,B:min,B:min,B:min,E:min,E:min,B:min,B:min,B:min,B:min,A:sus4,A:sus4,G:sus4,G:sus4,G:5,E:5,B:5,B:5,G:5,E:5,B:5,B:5,B:min,B:min,E:min,E:min,B:min,B:min,B:min,B:min,E:min,E:min,B:min,B:min,B:min,B:min,A:sus4,A:sus4,G:sus4,G:sus4,G:5,E:5,B:5,B:5,G:5,E:5,B:5,E:5,E:5,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,B:min,A:sus4,A:sus4,G:sus4,G:sus4,B:min,B:min,A:sus4,A:sus4,G:sus4,G:sus4,G:5,E:5,B:5,B:5,G:5,E:5,B:5,B:5,G:5,E:5,B:5,B:5,G:5,E:5,B:5,B:5,G:5,E:5,B:5,B:5,"
108,A,"A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj E:7,A:maj,E:7,A:maj,D:maj,A:maj,E:7,A:maj,"
109,A,"A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,F:maj,F:maj,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,F:maj,F:maj,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,F:maj,F:maj,A:min,A:min,A:min,F:maj7 E:7,A:min,A:min,A:min,F:maj7 E:7,D:min(9),C:min(9),B:7(b9,G:7,B:maj,B:maj,B:maj,"
110,Db,"E:sus4 E:maj,E:maj,Ab:sus4 Ab:maj,Ab:1 Gb:1 F:1 Eb:1,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,A:7 Ab:7,A:7 Ab:7,A:7 Ab:7,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,A:7 Ab:7,A:7 Ab:7,A:7 Ab:7,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,Db:maj F:min7,Gb:maj Gb:maj,A:7 Ab:7,A:7 Ab:7,A:7 Ab:7,E:sus4 E:maj,E:maj,Bb:sus4 Bb:maj,Bb:sus4 Bb:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,Eb:maj G:min7,Ab:maj Ab:maj,"
111,Ab,"Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Ab:maj,Ab:maj,Eb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Ab:maj,Ab:maj,Eb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Ab:maj,Ab:maj,D:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,"
112,B,"B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,E:min7,E:min7,B:maj7,B:maj7,B:min7,B:min7,E:maj7,E:maj7,B:maj7,B:maj7,E:maj,E:maj,B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,B:maj7,G:maj9,G:maj9,B:maj7,"
113,D,"D:maj,D:maj,D:maj,D:maj,D:1,C:1,B:1,Bb:1,D:1,C:1,B:1,B:1,G:maj,D:maj,E:min,D:maj,G:maj,D:maj,D:maj,D:1,C:1,B:1,Bb:1,D:1,C:1,B:1,B:1,G:maj,D:maj,E:min,D:maj,G:maj,D:maj,D:maj,B:min,B:min,G:maj,A:maj,D:maj,D:maj,D:maj,D:maj,B:min,B:min,G:maj,A:maj,D:maj,D:maj,D:maj,D:maj,D:1,C:1,B:1,Bb:1,D:1,C:1,B:1,B:1,G:maj,D:maj,E:min,D:maj,G:maj,D:maj,D:maj,B:min,B:min,G:maj,A:maj,D:maj,D:maj,D:maj,G:maj,D:maj,D:maj,"
114,D,"D:maj,D:sus4,D:maj,D:sus4,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,G:maj,A:maj,A:maj,A:maj,A:maj,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,A:maj,D:maj,D:sus4,D:maj,D:sus4,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,G:maj,A:maj,A:maj,A:maj,A:maj,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,A:maj,D:maj,D:sus4,D:maj,D:sus4,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,G:maj,A:maj,A:maj,A:maj,A:maj,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,A:maj,D:maj,D:sus4,D:maj,D:sus4,G:maj,A:maj,B:min,G:maj,D:maj,B:min,A:maj,G:maj,E:min,G:maj,A:maj,A:maj,A:maj,A:maj,G:maj,A:maj,B:min,B:min,D:maj,B:min,A:maj,G:maj,E:min,A:maj,D:maj,D:sus4,D:maj,D:sus4,D:maj,D:sus4,D:maj,D:sus4,D:maj,"
115,A,"A:maj D:maj,A:maj D:maj,A:maj D:maj,A:maj,A:maj,E:maj,E:maj D:maj,E:maj E:7,A:maj D:maj,A:maj D:maj,A:maj D:maj,A:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,A:maj D:maj,A:maj,A:maj E:maj,E:maj,E:maj D:maj,E:maj,A:maj,A:maj,A:maj D:maj,A:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,D:maj,A:maj,A:maj,E:maj D:maj,E:maj,A:maj,A:maj,D:maj,A:maj A:maj6,A:maj7 A:maj6,E:maj D:maj,E:maj,A:maj,A:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,A:maj D:maj,A:maj,A:maj E:maj,E:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,A:maj D:maj,A:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,D:maj,A:maj A:maj6,A:maj7 A:maj6,E:maj D:maj,E:maj,A:maj,A:maj,D:maj,A:maj A:maj6,A:maj7 A:maj6,E:maj D:maj,E:maj,A:maj,A:maj,E:maj D:maj,E:maj,A:maj D:maj,A:maj,E:maj D:maj,E:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,"
116,G,"G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,C:maj,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,A:maj,C:maj,G:maj,C:maj G:maj,A:min G:maj,D:maj,G:maj,C:maj D:maj,Bb:maj C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,A:maj,C:maj,G:maj,C:maj G:maj,A:min G:maj,D:maj,G:maj,C:maj D:maj,Bb:maj C:maj,G:maj D:maj,E:min D:maj,C:maj G:maj,A:min D:maj,G:maj D:maj,E:min D:maj,C:maj G:maj,A:min D:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,C:maj,G:maj,C:maj G:maj,A:min G:maj,D:maj,G:maj,C:maj D:maj,Bb:maj C:maj,G:maj D:maj,E:min D:maj,C:maj G:maj,A:min D:maj,G:maj D:maj,E:min D:maj,C:maj G:maj,A:min D:maj,D:maj,G:maj,C:maj D:maj,G:maj,D:maj,G:maj,C:maj D:maj,G:maj,D:maj,G:maj,C:maj D:maj,Bb:maj C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,G:maj,D:maj,E:min D:maj6,C:maj,"
117,G,"G:maj,G:7,D:7,D:7,D:7,D:7,G:maj C:maj,G:maj,G:maj,G:7,D:7,D:7,D:7,D:7,G:maj C:maj,G:maj G:7 G:maj6 G:maj,C:maj,C:min,G:maj,G:7,C:maj,C:min,A:7,D:7,D:7,G:maj,G:7,D:7,D:7,D:7,D:7,G:maj C:maj,G:maj G:7 G:maj6 G:maj,C:maj,C:min,G:maj,G:7,C:maj,C:min,A:7,D:7,D:7,G:maj,G:7,D:7,D:7,D:7,D:7,G:maj D:7,G:maj D:7 G:maj,"
118,B,"B:maj,B:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,F:maj,F:maj,F:maj,G:maj,F:maj,F:maj,F:maj,G:maj,E:maj,E:maj,E:maj,E:maj,F:maj,F:maj,F:maj,G:maj,F:maj,F:maj,F:maj,G:maj,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,C:maj,C:maj,C:maj,G:maj,C:maj,C:maj,C:maj,G:maj,E:maj,E:maj,E:maj,E:maj,F:maj,F:maj,F:maj,G:maj,F:maj,F:maj,F:maj,G:maj,F:maj,F:maj,F:maj,G:maj,F:maj,F:maj,F:maj,G:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,"
119,A,"A:maj,A:maj,A:maj,A:maj,G:maj,D:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,B:7,G:maj,A:maj A:maj,B:maj,G:maj,G:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,B:7,G:maj,A:maj A:maj,B:maj,G:maj,G:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,D:maj,A:maj,A:maj,"
120,C,"F:maj7,F:maj7,D:min7,G:sus4(b7),C:maj,C:maj,F:maj7,F:maj7,G:sus4(b7),G:sus4(b7),F:maj7,F:maj7,G:sus4(b7),G:7,C:maj7,C:maj7,C:min7,C:min7,C:maj7,C:maj7,C:min7,C:min7,C:maj7,C:maj7,C:min7,C:7,F:maj7,F:maj7,D:min7,G:sus4(b7),C:maj,C:maj,C:min7,C:min7,D:maj,Db:maj7,C:maj,C:maj,F:maj7,F:maj7,G:sus4(b7),G:sus4(b7),F:maj7,F:maj7,G:sus4(b7),G:7,C:maj7,C:maj7,C:min7,C:min7,C:maj7,C:maj7,C:min7,C:min7,C:maj7,C:maj7,C:min7,C:7,F:maj7,F:maj7,D:min7,G:sus4(b7),C:maj,C:maj,C:min7,C:min7,D:maj,Db:maj7,C:maj,C:maj,C:maj,C:maj,C:min7,C:min7,D:maj,Db:maj7,C:maj,C:maj,F:maj7,F:maj7,D:min7,G:sus4(b7),C:maj,C:maj,C:min7,C:min7,D:maj,Db:maj7,C:maj,C:maj,C:maj,C:maj,C:min7,C:min7,"
121,F,"Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,D:min,A:min,Bb:maj,F:maj,F:maj,C:maj,D:min,A:min,Bb:maj,F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,D:min,A:min,Bb:maj,F:maj,F:maj,C:maj,D:min,A:min,Bb:maj,F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj,F:maj,C:maj,F:maj,Ab:maj,Db:maj,C:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj F:maj,Bb:maj F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,"
122,F,"C:maj A:min,D:min7 G:7,C:maj A:7,D:min7 G:9,C:maj7,C:maj,Eb:dim,Eb:dim,F:maj7,F:maj7,D:7 D:sus4(b7),D:hdim7,Bb:maj,Bb:min,F:maj C:min6,D:7,G:9,G:9,G:7,G:7,C:maj7,C:maj,Eb:dim,Eb:dim,F:maj7,F:maj7,D:7 D:sus4(b7),D:hdim7,Bb:maj,Bb:min,F:maj C:min6,D:7,G:9,C:sus4(b7,F:maj7,D:9,G:7,C:7,F:maj,F:maj,"
123,G,"D:maj(9),C:min7,Eb:maj,F:maj,G:min7,G:min7,G:min7,G:min7,G:min7,F:maj,Eb:maj7,D:7,Eb:maj7,F:maj,G:min7,G:min7,C:min7 F:7,Bb:maj7 G:min7,C:min7 D:7,G:min,C:min7 F:7,Bb:maj7 G:min7,C:min7,D:7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,D:maj(9),C:min7,Eb:maj,F:maj,G:min7,G:min7,G:min7,G:min7,G:min7,F:maj,Eb:maj7,D:7,Eb:maj7,F:maj,G:min7,G:min7,C:min7 F:7,Bb:maj7 G:min7,C:min7 D:7,G:min,C:min7 F:7,Bb:maj7 G:min7,C:min7,D:7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,C:min7 F:7,Bb:maj7 G:min7,C:min7 D:7,G:min,C:min7 F:7,Bb:maj7 G:min7,C:min7,D:7,D:7,G:1,G:1,G:1,G:1,G:1,G:1,G:1,G:1,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,G:min7,"
124,A,"A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,A:maj,E:7,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,A:maj,E:7,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,A:maj,E:7,A:maj,A:maj,A:maj,"
125,F#,"B:maj,B:maj,D:maj,D:maj,E:maj,E:maj,B:maj,B:maj,B:maj,B:maj,E:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,F:min Bb:min,F:min Bb:min,F:min Bb:min,F:min Bb:min,F:min Bb:min,F:min Bb:min,F:min Bb:min,F:min Bb:min,E:maj,B:maj,B:maj,A:maj,"
126,D,"D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,E:min,E:min,E:min,E:min,E:min,E:min,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,E:min,E:min,E:min,E:min,E:min,E:min,D:maj,D:maj,Bb:maj,Bb:maj,Bb:maj,Bb:maj,Bb:maj,Bb:maj,F:7,F:7,F:7,F:7,Bb:maj,Bb:maj,D:maj,D:maj,D:maj,D:maj,E:min,E:min,E:min,E:min,E:min,E:min,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,E:min,E:min,E:min,E:min,E:min,E:min,D:maj,D:maj,"
